fabric_id,name,fabric_code,qty,amount_rub,unit_cost_rub,source_file,source_file_id,as_of,so_t,abc_rank,abc_value_rub,abc_cum_share_pct,abc_band
FAB-344,"Сетка, серый 22-056",22-056,33.4,3340.0,100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1140,3340.0,98.9,C
FAB-320,"Парча, темно-серебряный 15-015",15-015,1.65,3300.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1141,3300.0,98.92,C
FAB-328,"СЕТКА лагатолла, черный 22-Л-002",,3.0,3300.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1142,3300.0,98.93,C
FAB-389,Тафта бежевая 2-035,2-035,1.5,3300.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1143,3300.0,98.94,C
FAB-340,"Сетка, красный 22-045",22-045,32.7,3270.0,100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1144,3270.0,98.95,C
FAB-659,"Шанель искусственная, молочный 8А-001",,3.8,3268.0,860.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1145,3268.0,98.96,C
FAB-457,Трикотаж цветной 23-003,23-003,6.5,3250.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1146,3250.0,98.97,C
FAB-1158,"Бархат шелк, зеленый 6-035",6-035,2.5,3250.0,1300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1147,3250.0,98.98,C
FAB-1316,"Шерсть-версаче, черный 8-055",8-055,1.3,3250.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1148,3250.0,98.99,C
FAB-433,Трикотаж вязаный черный 23-036,23-036,4.0,3200.0,800.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1149,3200.0,99.0,C
FAB-865,"Шерсть, черный 8-O-001",,2.9,3190.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1150,3190.0,99.01,C
FAB-484,Х/Б бабочки на голубом 4П-002,,3.5,3150.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1151,3150.0,99.02,C
FAB-203,"Кружево, белый, узор черный 13-010",13-010,1.9,3135.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1152,3135.0,99.04,C
FAB-465,"Трикотаж, джерси графит 23-071",23-071,6.2,3100.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1153,3100.0,99.05,C
FAB-680,Шелк кайма белый-черный-белый 17A-043,,1.0,3100.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1154,3100.0,99.06,C
FAB-1166,Бифлекс бежевыфй 23-011,23-011,3.1,3100.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1155,3100.0,99.07,C
FAB-903,"Шифон искусственный, красный, 18-И-006",,8.0,3040.0,380.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1156,3040.0,99.08,C
FAB-1233,"Х/Б горошек, белый фон, 4А-088",,2.5,3025.0,1210.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1157,3025.0,99.09,C
FAB-102,"Вечерняя ткань, пайетки крупные, на сетке, розовые 12-042",12-042,6.0,3000.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1158,3000.0,99.1,C
FAB-256,"Кружево, черный 13-027",13-027,3.0,3000.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1159,3000.0,99.11,C
FAB-318,"Парча, синий 15-006",15-006,1.5,3000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1160,3000.0,99.12,C
FAB-464,"Трикотаж, голубой футболочный 23-026",23-026,6.0,3000.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1161,3000.0,99.13,C
FAB-602,Х/Б штапель голубой пляж 4А-009,,2.0,3000.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1162,3000.0,99.14,C
FAB-628,"Чесуча искусственная, серый 1-А-001",,4.0,3000.0,750.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1163,3000.0,99.15,C
FAB-1000,Х/Б батист микс крупный черный 4А-040,,3.0,3000.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1164,3000.0,99.16,C
FAB-1029,"Хлопок молочный, 4-051",4-051,4.0,3000.0,750.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1165,3000.0,99.17,C
FAB-1229,"Х/Б батист ""гжель"" капли 4А-023",,3.0,3000.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1166,3000.0,99.18,C
FAB-1221,Синтетическая ткань черный- атлас плотный 20-028,20-028,3.2,2999.89,937.47,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1167,2999.89,99.19,C
FAB-200,"Кружево, белый, узор ""листья"" 13-005",13-005,1.8,2970.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1168,2970.0,99.2,C
FAB-167,"Дюшес, сиреневый 5-005",5-005,1.3,2860.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1169,2860.0,99.21,C
FAB-1008,"Х/Б кайма,бело-зеленая, 4А-102",,42.5,2856.85,67.22,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1170,2856.85,99.22,C
FAB-1010,"Х/Б кайма,зелено-черная, 4А-101",,42.5,2856.85,67.22,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1171,2856.85,99.23,C
FAB-546,"Х/Б красный плотный, 4-034",4-034,7.1,2840.0,400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1172,2840.0,99.24,C
FAB-1146,"Шифон искусственный, бежевый, 18-И-001",,20.0,2810.86,140.54,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1173,2810.86,99.24,C
FAB-204,"Кружево, бирюзовый 13-024",13-024,1.7,2805.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1174,2805.0,99.25,C
FAB-90,Вечерняя ткань черные бусины на черной сетке 12-061,12-061,7.0,2800.0,400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1175,2800.0,99.26,C
FAB-327,"СЕТКА лагатолла, пудра 22-Л-009",,2.5,2750.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1176,2750.0,99.27,C
FAB-1174,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,1.8,2700.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1177,2700.0,99.28,C
FAB-1301,"Шелк, серый 16-005",16-005,1.8,2700.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1178,2700.0,99.29,C
FAB-470,"Трикотаж, рибана, голубой 23-069",23-069,5.3,2650.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1179,2650.0,99.3,C
FAB-1100,Бязь макетная 4-007,4-007,26.2,2645.68,100.98,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1180,2645.68,99.31,C
FAB-552,Х/Б полоска на белом 4П-018,,4.4,2640.0,600.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1181,2640.0,99.32,C
FAB-446,Трикотаж молочный 23-039,23-039,2.9,2610.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1182,2610.0,99.33,C
FAB-1142,"Шелк, черный с принтом ""белые ласточки"" 17A-053",,0.9,2610.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1183,2610.0,99.34,C
FAB-993,"Трикотаж, черный, лапша тонкая 23-062",23-062,4.0,2600.0,650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1184,2600.0,99.34,C
FAB-1191,"Креп тонкий шерсть, фуксия 10-007",10-007,1.3,2600.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1185,2600.0,99.35,C
FAB-1117,Синтетическая ткань черный- атлас плотный 20-028,20-028,3.0,2590.76,863.59,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1186,2590.76,99.36,C
FAB-6,Бархат стрейч коричневый  6-029,6-029,5.1,2550.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1187,2550.0,99.37,C
FAB-353,"Сетка, черная пшенка черная 22-005",22-005,5.0,2500.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1188,2500.0,99.38,C
FAB-468,"Трикотаж, рибана, бежевый 23-076",23-076,5.0,2500.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1189,2500.0,99.39,C
FAB-472,"Трикотаж, рибана, серая 23-065",23-065,5.0,2500.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1190,2500.0,99.39,C
FAB-476,"Трикотаж, серый 23-072",23-072,5.0,2500.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1191,2500.0,99.4,C
FAB-1116,Синтетическая ткань серый эко-шелк 20-025,20-025,5.0,2500.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1192,2500.0,99.41,C
FAB-958,"Бархат стрейч, бирюзовый 6-049",6-049,6.0,2460.0,410.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1193,2460.0,99.42,C
FAB-959,"Бархат стрейч, серо-зеленый 6-050",6-050,6.0,2460.0,410.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1194,2460.0,99.43,C
FAB-572,"Х/Б хаки, 4-031",4-031,6.1,2440.0,400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1195,2440.0,99.44,C
FAB-1270,"Чесуча, синий 1-019",1-019,1.1,2420.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1196,2420.0,99.44,C
FAB-430,Трикотаж белый марля  23-014,23-014,4.8,2400.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1197,2400.0,99.45,C
FAB-515,"Х/Б бежевый с мелкими цветами вышитый, 4-002",4-002,3.4,2380.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1198,2380.0,99.46,C
FAB-15,"Бархат стрейч, темно-синий 6-055",6-055,5.8,2378.0,410.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1199,2378.0,99.47,C
FAB-338,"Сетка, коралловый 22-037",22-037,23.5,2350.0,100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1200,2350.0,99.48,C
FAB-520,"Х/Б белый, вышивка с одной стороны 4-013",4-013,3.3,2310.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1201,2310.0,99.48,C
FAB-1007,"Х/Б кайма,бело-голубая, 4А-103",,34.0,2285.48,67.22,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1202,2285.48,99.49,C
FAB-1009,"Х/Б кайма,бело-розовая, 4А-104",,34.0,2285.48,67.22,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1203,2285.48,99.5,C
FAB-1330,Шифон мятный 18-025,18-025,2.5,2250.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1204,2250.0,99.51,C
FAB-904,"Шифон искусственный, розовый 18-И-008",,5.8,2204.0,380.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1205,2204.0,99.51,C
FAB-62,Вечерняя ткань бежевая сетка 12-012,12-012,1.0,2200.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1206,2200.0,99.52,C
FAB-271,"Мех, разноцветный 25-007",25-007,1.0,2200.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1207,2200.0,99.53,C
FAB-273,"Мех, синий, очень длинный ворс 25-006",25-006,1.0,2200.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1208,2200.0,99.54,C
FAB-336,"Сетка, белая с золотом 22-002",22-002,5.5,2200.0,400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1209,2200.0,99.54,C
FAB-355,Синтетическая ткань  белый эко-шелк 20-027,20-027,2.0,2200.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1210,2200.0,99.55,C
FAB-544,"Х/Б кайма,зелено-черная, 4А-101",,32.5,2184.65,67.22,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1211,2184.65,99.56,C
FAB-1256,Х/Б Хлопок микс средний черный 4А-064,,1.5,2175.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1212,2175.0,99.57,C
FAB-99,"Вечерняя ткань, графитовые пайетки 12-047",12-047,4.3,2150.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1213,2150.0,99.57,C
FAB-980,"Кружево, черный 13-031",13-031,2.15,2150.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1214,2150.0,99.58,C
FAB-466,"Трикотаж, оранжевый футболочный 23-028",23-028,4.0,2000.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1215,2000.0,99.59,C
FAB-834,"Шерсть, красный в крапинку 8-O-007",,1.0,2000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1216,2000.0,99.59,C
FAB-852,"Шерсть, темно-синий 8-O-005",,1.0,2000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1217,2000.0,99.6,C
FAB-1203,"Сетка, бежевый 22-033",22-033,16.9,1987.57,117.61,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1218,1987.57,99.61,C
FAB-202,"Кружево, белый, узор ""фестоны"" 13-002",13-002,1.2,1980.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1219,1980.0,99.61,C
FAB-274,"Мех, черный, длинный ворс 25-005",25-005,0.9,1980.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1220,1980.0,99.62,C
FAB-534,"Х/Б зеленый, 4-035",4-035,6.6,1980.0,300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1221,1980.0,99.63,C
FAB-1026,"Х/Б черный, 4-032",4-032,6.5,1950.0,300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1222,1950.0,99.63,C
FAB-902,"Шифон искусственный, желтый 18-И-007",,5.0,1900.0,380.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1223,1900.0,99.64,C
FAB-1173,"Вечерняя ткань, черные пайетки 12-018",12-018,2.2,1870.0,850.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1224,1870.0,99.65,C
FAB-58,"БРАК Х/Б рубашка-горох, белый, 4А-099",,25.0,1830.0,73.2,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1225,1830.0,99.65,C
FAB-60,"БРАК Х/Б рубашка-перец белый, 4А-100",,24.6,1830.0,74.39,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1226,1830.0,99.66,C
FAB-57,"БРАК Х/Б папайя, светло-голубой фон, 4А-097",,30.0,1829.7,60.99,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1227,1829.7,99.66,C
FAB-119,"Вечерняя ткань, трикотаж с люрексом черное серебро 12-077",12-077,6.0,1800.0,300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1228,1800.0,99.67,C
FAB-467,"Трикотаж, рибана, бежевый 23-068",23-068,3.6,1800.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1229,1800.0,99.68,C
FAB-501,Х/Б батист микс крупный синий 4А-041,,1.8,1800.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1230,1800.0,99.68,C
FAB-1201,"СЕТКА лагатолла, серый 22-Л-012",,1.6,1760.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1231,1760.0,99.69,C
FAB-957,Атлас (дюшес) темно-коричневый  20-006,20-006,2.5,1750.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1232,1750.0,99.69,C
FAB-541,"Х/Б кайма,бело-голубая, 4А-103",,26.0,1747.72,67.22,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1233,1747.72,99.7,C
FAB-263,"Лен деним, 3-006",3-006,2.3,1725.0,750.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1234,1725.0,99.71,C
FAB-293,"Органза, серый 21-024",21-024,5.6,1680.0,300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1235,1680.0,99.71,C
FAB-335,"Сетка, белая пшенка белая 22-003",22-003,3.3,1650.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1236,1650.0,99.72,C
FAB-1156,"Бархат х/б, светло-коричневый 6-009",6-009,1.0,1650.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1237,1650.0,99.72,C
FAB-383,Синтетическая ткань черный в белая пшенка 20-002,20-002,2.3,1610.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1238,1610.0,99.73,C
FAB-1322,"Шифон белый, принт гжель купоны 19A-011",,0.7,1610.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,1239,1610.0,99.73,C
