material_id,name,article_hint,warehouse,qty,amount_rub,unit_cost_rub,snapshot_date,rank,share_pct,cum_share_pct,abc_class,so_t,method,warning
MAT-a353663a24402374,Тафта бежевая 2-035,2-035,Основной склад,1.5,3300.0,2200.0,2026-05-31,1143,0.011,98.94,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-63f9d84315909a59,"Сетка, красный 22-045",22-045,Основной склад,32.7,3270.0,100.0,2026-05-31,1144,0.011,98.95,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1a6bbdfbc1606c80,"Шанель искусственная, молочный 8А-001",,Основной склад,3.8,3268.0,860.0,2026-05-31,1145,0.011,98.96,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7cfb686395cf09ea,Трикотаж цветной 23-003,23-003,Основной склад,6.5,3250.0,500.0,2026-05-31,1146,0.011,98.97,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-40398dd324162b46,"Бархат шелк, зеленый 6-035",6-035,Основной склад,2.5,3250.0,1300.0,2026-05-31,1147,0.011,98.98,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9d8d90e158ec2538,"Шерсть-версаче, черный 8-055",8-055,Основной склад,1.3,3250.0,2500.0,2026-05-31,1148,0.011,98.99,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-61bf81ffb8b8edc4,Трикотаж вязаный черный 23-036,23-036,Основной склад,4.0,3200.0,800.0,2026-05-31,1149,0.011,99.0,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ddbc5c6965699277,"Шерсть, черный 8-O-001",,Основной склад,2.9,3190.0,1100.0,2026-05-31,1150,0.011,99.01,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7a60fcc0af1677d5,Х/Б бабочки на голубом 4П-002,,Основной склад,3.5,3150.0,900.0,2026-05-31,1151,0.011,99.02,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-10b4224ecf97174e,"Кружево, белый, узор черный 13-010",13-010,Основной склад,1.9,3135.0,1650.0,2026-05-31,1152,0.011,99.04,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8f19a6a139ee7f46,"Трикотаж, джерси графит 23-071",23-071,Основной склад,6.2,3100.0,500.0,2026-05-31,1153,0.01,99.05,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b60e35d149422b50,Шелк кайма белый-черный-белый 17A-043,,Основной склад,1.0,3100.0,3100.0,2026-05-31,1154,0.01,99.06,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-12b6b3f7d5d54052,Бифлекс бежевыфй 23-011,23-011,Основной склад,3.1,3100.0,1000.0,2026-05-31,1155,0.01,99.07,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5ccf242369d604e8,"Шифон искусственный, красный, 18-И-006",,Основной склад,8.0,3040.0,380.0,2026-05-31,1156,0.01,99.08,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0dacdc48d817d9d2,"Х/Б горошек, белый фон, 4А-088",,Основной склад,2.5,3025.0,1210.0,2026-05-31,1157,0.01,99.09,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e8f1f764437cdff2,"Вечерняя ткань, пайетки крупные, на сетке, розовые 12-042",12-042,Основной склад,6.0,3000.0,500.0,2026-05-31,1158,0.01,99.1,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6233b06ae71059ae,"Кружево, черный 13-027",13-027,Основной склад,3.0,3000.0,1000.0,2026-05-31,1159,0.01,99.11,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cc14499bdd9641c6,"Парча, синий 15-006",15-006,Основной склад,1.5,3000.0,2000.0,2026-05-31,1160,0.01,99.12,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9ce4a8c1c477c216,"Трикотаж, голубой футболочный 23-026",23-026,Основной склад,6.0,3000.0,500.0,2026-05-31,1161,0.01,99.13,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ca6288112a437007,Х/Б штапель голубой пляж 4А-009,,Основной склад,2.0,3000.0,1500.0,2026-05-31,1162,0.01,99.14,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-61082d70e64d07bb,"Чесуча искусственная, серый 1-А-001",,Основной склад,4.0,3000.0,750.0,2026-05-31,1163,0.01,99.15,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e76b97b5bf4e0be2,Х/Б батист микс крупный черный 4А-040,,Основной склад,3.0,3000.0,1000.0,2026-05-31,1164,0.01,99.16,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4486e77a23146616,"Хлопок молочный, 4-051",4-051,Основной склад,4.0,3000.0,750.0,2026-05-31,1165,0.01,99.17,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-29894f260a8d327c,"Х/Б батист ""гжель"" капли 4А-023",,Основной склад,3.0,3000.0,1000.0,2026-05-31,1166,0.01,99.18,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-63d2a29fc40d679a,Синтетическая ткань черный- атлас плотный 20-028,20-028,Основной склад,3.2,2999.89,937.47,2026-05-31,1167,0.01,99.19,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7230d67f7064f023,"Кружево, белый, узор ""листья"" 13-005",13-005,Основной склад,1.8,2970.0,1650.0,2026-05-31,1168,0.01,99.2,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f5b2f019d0d5e8fb,"Дюшес, сиреневый 5-005",5-005,Основной склад,1.3,2860.0,2200.0,2026-05-31,1169,0.01,99.21,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-77ed56a19418dcd5,"Х/Б кайма,бело-зеленая, 4А-102",,Основной склад,42.5,2856.85,67.22,2026-05-31,1170,0.01,99.22,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2efd6ee9075f119e,"Х/Б кайма,зелено-черная, 4А-101",,Основной склад,42.5,2856.85,67.22,2026-05-31,1171,0.01,99.23,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3326f85cd0ce177f,"Х/Б красный плотный, 4-034",4-034,Основной склад,7.1,2840.0,400.0,2026-05-31,1172,0.01,99.24,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0e905583a2545b26,"Шифон искусственный, бежевый, 18-И-001",,Основной склад,20.0,2810.86,140.54,2026-05-31,1173,0.009,99.24,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-66bed46d1104508c,"Кружево, бирюзовый 13-024",13-024,Основной склад,1.7,2805.0,1650.0,2026-05-31,1174,0.009,99.25,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b7ce57f439154fa4,Вечерняя ткань черные бусины на черной сетке 12-061,12-061,Основной склад,7.0,2800.0,400.0,2026-05-31,1175,0.009,99.26,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d7c1f9dcf633b014,"СЕТКА лагатолла, пудра 22-Л-009",,Основной склад,2.5,2750.0,1100.0,2026-05-31,1176,0.009,99.27,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8cadf70205d3594f,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,Основной склад,1.8,2700.0,1500.0,2026-05-31,1177,0.009,99.28,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-85e937fce96c3ee8,"Шелк, серый 16-005",16-005,Основной склад,1.8,2700.0,1500.0,2026-05-31,1178,0.009,99.29,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ce65b9526294d6c8,"Трикотаж, рибана, голубой 23-069",23-069,Основной склад,5.3,2650.0,500.0,2026-05-31,1179,0.009,99.3,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-70a7a59485477aab,Бязь макетная 4-007,4-007,Основной склад,26.2,2645.68,100.98,2026-05-31,1180,0.009,99.31,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-52238e2b15cccd2a,Х/Б полоска на белом 4П-018,,Основной склад,4.4,2640.0,600.0,2026-05-31,1181,0.009,99.32,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9feb3a0dacd5bd74,Трикотаж молочный 23-039,23-039,Основной склад,2.9,2610.0,900.0,2026-05-31,1182,0.009,99.33,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5711fb19a951edde,"Шелк, черный с принтом ""белые ласточки"" 17A-053",,Основной склад,0.9,2610.0,2900.0,2026-05-31,1183,0.009,99.34,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-628bf7418d348c11,"Трикотаж, черный, лапша тонкая 23-062",23-062,Основной склад,4.0,2600.0,650.0,2026-05-31,1184,0.009,99.34,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6e9226421541e3f6,"Креп тонкий шерсть, фуксия 10-007",10-007,Основной склад,1.3,2600.0,2000.0,2026-05-31,1185,0.009,99.35,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-63d2a29fc40d679a,Синтетическая ткань черный- атлас плотный 20-028,20-028,Основной склад,3.0,2590.76,863.59,2026-05-31,1186,0.009,99.36,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a0ffc6e776b80c80,Бархат стрейч коричневый  6-029,6-029,Основной склад,5.1,2550.0,500.0,2026-05-31,1187,0.009,99.37,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0abf4e225b0b18ac,"Сетка, черная пшенка черная 22-005",22-005,Основной склад,5.0,2500.0,500.0,2026-05-31,1188,0.008,99.38,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-981276de832f72e0,"Трикотаж, рибана, бежевый 23-076",23-076,Основной склад,5.0,2500.0,500.0,2026-05-31,1189,0.008,99.39,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2bea7763ee6d495b,"Трикотаж, рибана, серая 23-065",23-065,Основной склад,5.0,2500.0,500.0,2026-05-31,1190,0.008,99.39,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ced1fd9f4ca4108b,"Трикотаж, серый 23-072",23-072,Основной склад,5.0,2500.0,500.0,2026-05-31,1191,0.008,99.4,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fd006e20e63e01fe,Синтетическая ткань серый эко-шелк 20-025,20-025,Основной склад,5.0,2500.0,500.0,2026-05-31,1192,0.008,99.41,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-300f63c5e156ec4c,"Бархат стрейч, бирюзовый 6-049",6-049,Основной склад,6.0,2460.0,410.0,2026-05-31,1193,0.008,99.42,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-653b40e0e37dcb29,"Бархат стрейч, серо-зеленый 6-050",6-050,Основной склад,6.0,2460.0,410.0,2026-05-31,1194,0.008,99.43,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-db08aace782db209,"Х/Б хаки, 4-031",4-031,Основной склад,6.1,2440.0,400.0,2026-05-31,1195,0.008,99.44,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-504e9b3687269655,"Чесуча, синий 1-019",1-019,Основной склад,1.1,2420.0,2200.0,2026-05-31,1196,0.008,99.44,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8e33d1f2072bd783,Трикотаж белый марля  23-014,23-014,Основной склад,4.8,2400.0,500.0,2026-05-31,1197,0.008,99.45,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4960c714d1f9b64a,"Х/Б бежевый с мелкими цветами вышитый, 4-002",4-002,Основной склад,3.4,2380.0,700.0,2026-05-31,1198,0.008,99.46,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8d015882e4a05247,"Бархат стрейч, темно-синий 6-055",6-055,Основной склад,5.8,2378.0,410.0,2026-05-31,1199,0.008,99.47,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e828da432bb55a74,"Сетка, коралловый 22-037",22-037,Основной склад,23.5,2350.0,100.0,2026-05-31,1200,0.008,99.48,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5dfe85128b2f3cd9,"Х/Б белый, вышивка с одной стороны 4-013",4-013,Основной склад,3.3,2310.0,700.0,2026-05-31,1201,0.008,99.48,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9a7043635ba3b556,"Х/Б кайма,бело-голубая, 4А-103",,Основной склад,34.0,2285.48,67.22,2026-05-31,1202,0.008,99.49,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-eb4034f865c30901,"Х/Б кайма,бело-розовая, 4А-104",,Основной склад,34.0,2285.48,67.22,2026-05-31,1203,0.008,99.5,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-607107c2333c5fdd,Шифон мятный 18-025,18-025,Основной склад,2.5,2250.0,900.0,2026-05-31,1204,0.008,99.51,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-46e0303708a3eed0,"Шифон искусственный, розовый 18-И-008",,Основной склад,5.8,2204.0,380.0,2026-05-31,1205,0.007,99.51,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
