sku_row_id,name,article,article_norm,code_1c,unit,composition,source_file,source_file_id,so_t
SKU-1670,"Шорты женские, синие с принтом ""белые Y и девочки"", из батиста",T-2573/1,T-2573/1,00-00001328,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1671,"Шорты женские, белые с принтом ""черные Y и девочки"", из батиста",T-2573/2,T-2573/2,00-00001363,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1672,"Шорты женские, белые с принтом ""оранжевые Y"", из шелка, с отделкой ""лампас""",T-2573A/1,T-2573A/1,00-00001327,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1673,"Свитер женский, черный, из кашемира, с расшивкой ""черная Y""",T-2592/1,T-2592/1,00-00001423,шт,100% кашемир,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1674,"Свитер женский, белый, из кашемира, с расшивкой  ""белая Y""",T-2592/2,T-2592/2,00-00001424,шт,100% кашемир,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1675,"Свитер женский, серый, из кашемира, с расшивкой ""серая Y""",T-2592/5,T-2592/5,00-00001425,шт,100% кашемир,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1676,"Свитер женский, черный, из кашемира, с расшивкой ""Черный мак""",T-2593/2,T-2593/2,00-00001426,шт,100% кашемир,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1677,"Юбка-карандаш женская, черная, из стрейч бархата",T-2604,T-2604,00-00001790,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1678,"Юбка женская, черная, из пайеточной ткани, с вышивкой ""Ласточки""",T-2699,T-2699,00-00001442,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1679,"Куртка женская, коричневая, из натуральной кожи, двубортная, с поясом",T-2701,T-2701,00-00001460,шт,"100% натуральная кожа, подкладка: 97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1680,"Платье женское, черное, из джерси, с аппликацией ""Цветок""",T-2702,T-2702,00-00001436,шт,100% вискоза,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1681,"Блуза женская, черная, из шелка, с декором ""Цветок""",T-2703,T-2703,00-00001477,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1682,"Платье женское, черное, из крепа, с аппликацией ""Цветок""",T-2704,T-2704,00-00001438,шт,100% шерсть,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1683,"Платье женское, черное, из крепа, с декором ""белая Y"" из кожи",T-2705,T-2705,00-00001437,шт,100% шерсть,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1684,"Жакет женский, синий, из шелкового бархата, с вышивкой ""Птицы""",T-2707,T-2707,00-00001461,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1685,"Брюки женские, синие, из шелкового бархата, с отделкой белым кантом",T-2708,T-2708,00-00001435,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1686,"Жакет женский, синий, из шелк бархата, с вышивкой ""Ласточка""",T-2709,T-2709,00-00001538,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1687,"Брюки женские, синие, из шелк бархата, широкие",T-2710,T-2710,00-00001539,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1688,"Пальто женское, серое, из натуральной кожи, с поясом",T-2719,T-2719,00-00001475,шт,"100% натуральная кожа, подкладка: 97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1689,"Пальто женское, бежевое, из замши, на запах",T-2720,T-2720,00-00001441,шт,"100% натуральная кожа, подкладка: 97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1690,"Блуза-топ женская, белая с принтом ""оранжевые Y"", из шелка",T-2750A,T-2750A,00-00001340,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1691,"Блуза-топ женская, серая, из шелка, на бретелях",T-2750B,T-2750B,00-00001342,шт,"97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1692,"Блуза-топ женская, черная, из шелка, на бретелях",T-2750B/1,T-2750B/1,00-00001343,шт,"97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1693,"Блуза-топ женская, мятная, из шелка, на бретелях",T-2750C,T-2750C,00-00001727,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1694,"Блуза-топ женская, голубая, из шелка, на бретелях",T-2750D,T-2750D,00-00001726,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1695,"Юбка женская, синяя с принтом ""белые Y и девочки"", из хлопка, с карманами",T-2751,T-2751,00-00001341,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1696,"Блуза женская, черная с принтом "" белые Y и девочки"", из шелка, с отделкой ""лампас""",T-2752,T-2752,00-00001309,шт,"97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1697,"Блуза женская, синяя с принтом ""белые Y и девочки"", из хлопка, со съемным бантом",T-2753,T-2753,00-00001314,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1698,"Платье женское, черное с принтом ""белые балерины"", из шелка, на бретелях",T-2754,T-2754,00-00001338,шт,"97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-1699,"Платье женское, белое с принтом ""черные балерины"", из шелка, на бретелях",T-2754A,T-2754A,00-00001339,шт,"97% шелк, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
