lineage_id,link_config_id,edge_id,domain,from_file,from_source_file_ids,target_token,from_field_candidates,to_file,to_source_file_ids,to_field_candidates,availability,current_status,current_join,target_join,missing_for_execution,transformation_rule,owner_role,integration_test_id,approval_status
LIN-0539,LCFG-165,PROD-EDGE-054,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-165,Draft
LIN-0540,LCFG-166,PROD-EDGE-055,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,settlement_id,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-166,Draft
LIN-0541,LCFG-166,PROD-EDGE-055,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,sale_period,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-166,Draft
LIN-0542,LCFG-166,PROD-EDGE-055,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-166,Draft
LIN-0543,LCFG-167,PROD-EDGE-056,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,settlement_id,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-167,Draft
LIN-0544,LCFG-167,PROD-EDGE-056,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,sale_period,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-167,Draft
LIN-0545,LCFG-167,PROD-EDGE-056,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-167,Draft
LIN-0546,LCFG-168,PROD-EDGE-057,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,settlement_id,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-168,Draft
LIN-0547,LCFG-168,PROD-EDGE-057,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,sale_period,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-168,Draft
LIN-0548,LCFG-168,PROD-EDGE-057,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-168,Draft
LIN-0549,LCFG-169,PROD-EDGE-058,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,settlement_id,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-169,Draft
LIN-0550,LCFG-169,PROD-EDGE-058,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,sale_period,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-169,Draft
LIN-0551,LCFG-169,PROD-EDGE-058,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-169,Draft
LIN-0552,LCFG-170,PROD-EDGE-059,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,settlement_id,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-170,Draft
LIN-0553,LCFG-170,PROD-EDGE-059,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,sale_period,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-170,Draft
LIN-0554,LCFG-170,PROD-EDGE-059,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-170,Draft
LIN-0555,LCFG-171,PROD-EDGE-060,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,settlement_id,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-171,Draft
LIN-0556,LCFG-171,PROD-EDGE-060,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,sale_period,,BANK_STATEMENTS,,,Neither side,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-171,Draft
LIN-0557,LCFG-171,PROD-EDGE-060,Продукт/операции,SALES 2024-2026.xlsx,FILE-007,bank_payment_id,FLD-0014 ДДС - доход!курс 95 / Jan score=70 | FLD-0015 ДДС - доход!курс 95 / Feb score=70,BANK_STATEMENTS,,,From only,Подтверждено,месяц поступления + назначение платежа,settlement_id + sale_period + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-171,Draft
LIN-0558,LCFG-172,FIN-DDS-2024,Финансы/закрытие,ДДС 2024.xlsx,FILE-017,cash_transaction_id,,Расходы 2024.xlsx,FILE-060,,Neither side,Частично,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-172,Draft
LIN-0559,LCFG-172,FIN-DDS-2024,Финансы/закрытие,ДДС 2024.xlsx,FILE-017,account_id,,Расходы 2024.xlsx,FILE-060,,Neither side,Частично,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-172,Draft
LIN-0560,LCFG-172,FIN-DDS-2024,Финансы/закрытие,ДДС 2024.xlsx,FILE-017,category_id,,Расходы 2024.xlsx,FILE-060,,Neither side,Частично,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-172,Draft
LIN-0561,LCFG-173,FIN-DDS-2025,Финансы/закрытие,ДДС 2025.xlsx,FILE-018,cash_transaction_id,,Расходы 2025.xlsx,FILE-061,,Neither side,Подтверждено,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-173,Draft
LIN-0562,LCFG-173,FIN-DDS-2025,Финансы/закрытие,ДДС 2025.xlsx,FILE-018,account_id,,Расходы 2025.xlsx,FILE-061,,Neither side,Подтверждено,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-173,Draft
LIN-0563,LCFG-173,FIN-DDS-2025,Финансы/закрытие,ДДС 2025.xlsx,FILE-018,category_id,,Расходы 2025.xlsx,FILE-061,,Neither side,Подтверждено,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-173,Draft
LIN-0564,LCFG-174,FIN-DDS-2026-01..05,Финансы/закрытие,ДДС 2026.xlxs.xlsx,FILE-019,cash_transaction_id,,Расходы 2026.xlsx,FILE-062,,Neither side,Частично,Период + категория + сумма,cash_transaction_id + account_id + category_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,Финансы,IT-174,Draft
