warehouse,name,article_hint,docs_n,docs_in_n,docs_out_n,first_move_date,last_move_date,last_in_date,last_out_date,days_since_last_move,aging_band,last_doc,inv_match,inv_qty,inv_amount_rub,inv_abc_band,inv_as_of,risk_flag,move_end_leaf_ambiguous,as_of_analysis,do_not_auto_accept,so_t
Склад Меркушина,Синтетическая ткань черный- атлас плотный 20-028,20-028,12,7,4,2025-03-28,2026-06-09,2026-05-04,2026-06-09,50,0_90_HOT,Перемещение запасов 257 от 09.06.2026,WH_ART,3.0,2590.76,C,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Синтетическая ткань, черный армани 20-016",20-016,18,16,2,2025-02-03,2026-05-26,2026-05-26,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,WH_ART,28.3,8369.94,B,2026-05-31,OK_ACTIVE,3119.09,2026-07-29,YES,N
Склад Меркушина,"Синтетическая ткань, экошелк белый односторонний 20-043",20-043,1,1,0,2026-06-16,2026-06-16,2026-06-16,,43,0_90_HOT,Перемещение запасов 269 от 16.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1200.0,2026-07-29,YES,N
Склад Меркушина,Тафта искусственная черная 2-И-003,,6,5,1,2025-05-26,2026-06-23,2026-06-23,2025-12-05,36,0_90_HOT,Перемещение запасов 277 от 23.06.2026,WH_NAME,0.3,152.64,C,2026-05-31,OK_ACTIVE,2473.21,2026-07-29,YES,N
Склад Меркушина,"Тафта, коричневый 2-011",2-011,4,3,1,2025-06-10,2025-12-05,2025-06-20,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,NO_INV,0,0,,,REVIEW,,2026-07-29,YES,N
Склад Меркушина,"Тафта, черный 2-001",2-001,5,3,2,2025-08-12,2026-06-23,2026-06-23,2025-12-05,36,0_90_HOT,Перемещение запасов 277 от 23.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,13996.26,2026-07-29,YES,N
Склад Меркушина,Трикотаж зеленый джерси 23-042,23-042,4,2,2,2025-06-10,2026-06-23,2025-07-18,2026-06-23,36,0_90_HOT,Перемещение запасов 274 от 23.06.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,Трикотаж леопард 23-037,23-037,2,1,1,2025-06-23,2025-12-05,2025-06-23,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,NO_INV,0,0,,,REVIEW,,2026-07-29,YES,N
Склад Меркушина,Трикотаж футер белый 23-018,23-018,2,1,1,2025-07-29,2025-12-05,2025-07-29,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1920.0,2026-07-29,YES,N
Склад Меркушина,Трикотаж футер черный 23-017,23-017,7,5,2,2025-07-17,2026-02-02,2025-08-04,2026-02-02,177,91_180_WARM,Списание запасов 4 от 02.02.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,17889.61,2026-07-29,YES,N
Склад Меркушина,Трикотаж черный 23-049,23-049,2,1,1,2025-10-16,2026-02-02,2025-10-16,2026-02-02,177,91_180_WARM,Списание запасов 4 от 02.02.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Трикотаж, бежевый ""кожа ангела"" 23-012",23-012,2,1,1,2025-06-17,2026-05-26,2025-06-17,2026-05-26,64,0_90_HOT,Перемещение запасов 224 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Трикотаж, рибана, белый 23-063",23-063,1,1,0,2025-07-23,2025-07-23,2025-07-23,,371,365PLUS_STALE,Перемещение запасов 213 от 23.07.2025,NO_INV,0,0,,,CLEARED_OLD,500.0,2026-07-29,YES,N
Склад Меркушина,"Трикотаж, рибана, черный 23-064",23-064,3,1,2,2025-07-23,2026-02-02,2025-07-23,2026-02-02,177,91_180_WARM,Списание запасов 4 от 02.02.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1700.0,2026-07-29,YES,N
Склад Меркушина,Х/Б батист балет на белом 4А-032,,2,1,1,2025-03-12,2025-12-05,2025-03-12,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,35.0,41207.77,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Х/Б батист белый,  принт вишня 4А-116",,3,2,1,2026-03-19,2026-04-30,2026-04-29,2026-04-30,90,0_90_HOT,Списание запасов 64 от 30.04.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б батист голубой, принт вишня 4А-117",,3,2,1,2026-03-19,2026-04-30,2026-04-29,2026-04-30,90,0_90_HOT,Списание запасов 64 от 30.04.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б батист розовый, принт вишня 4А-118",,2,1,1,2026-03-19,2026-04-30,2026-03-19,2026-04-30,90,0_90_HOT,Списание запасов 64 от 30.04.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1311.0,2026-07-29,YES,N
Склад Меркушина,"Х/Б батист черный, принт вишня 4А-115",,4,3,1,2026-03-19,2026-04-30,2026-04-29,2026-04-30,90,0_90_HOT,Списание запасов 64 от 30.04.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б горошек крупный, розовый фон, 4А-093",,5,1,4,2025-12-09,2026-05-26,2025-12-09,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б горошек, белый фон, 4А-088",,3,1,2,2025-12-09,2026-05-28,2025-12-09,2026-05-28,62,0_90_HOT,Перемещение запасов 230 от 28.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,265.85,2026-07-29,YES,N
Склад Меркушина,"Х/Б горошек, голубой фон, 4А-090",,3,1,2,2025-12-09,2026-05-28,2025-12-09,2026-05-28,62,0_90_HOT,Перемещение запасов 230 от 28.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,270.83,2026-07-29,YES,N
Склад Меркушина,"Х/Б горошек, черный фон, 4А-087",,5,1,4,2025-12-09,2026-05-26,2025-12-09,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б кайма, полоска к овощам 4А-114",,2,1,1,2025-12-09,2026-02-02,2025-12-09,2026-02-02,177,91_180_WARM,Списание запасов 4 от 02.02.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б папайя, светло-голубой фон, 4А-097",,4,2,2,2025-12-09,2026-05-28,2026-01-16,2026-05-28,62,0_90_HOT,Перемещение запасов 230 от 28.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,921.77,2026-07-29,YES,N
Склад Меркушина,"Х/Б папайя, черный фон, 4А-095",,4,1,3,2025-12-09,2026-05-26,2025-12-09,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б перцы белый фон, 4А-091",,3,1,2,2025-12-09,2026-05-28,2025-12-09,2026-05-28,62,0_90_HOT,Перемещение запасов 230 от 28.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б перцы черный фон, 4А-092",,3,1,2,2025-12-09,2026-05-19,2025-12-09,2026-05-19,71,0_90_HOT,Перемещение запасов 206 от 19.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,Х/Б поплин бежевый однотонный 4-062,4-062,5,4,1,2026-03-17,2026-05-26,2026-04-30,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,95.07,2026-07-29,YES,N
Склад Меркушина,"Х/Б рубашка-горох, белый, 4А-099",,3,1,2,2025-12-09,2026-02-20,2025-12-09,2026-02-20,159,91_180_WARM,Списание запасов 8 от 20.02.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б рубашка-горох, розовый, 4А-098",,2,1,1,2025-12-09,2026-02-02,2025-12-09,2026-02-02,177,91_180_WARM,Списание запасов 4 от 02.02.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б рубашка-дерево, 4А-110",,2,1,1,2025-04-09,2025-12-05,2025-04-09,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,21.0,26460.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Х/Б рубашка-перец белый, 4А-100",,2,1,1,2025-12-09,2026-02-02,2025-12-09,2026-02-02,177,91_180_WARM,Списание запасов 4 от 02.02.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б рубашка-цветок, 4А-111",,2,1,1,2025-04-09,2025-12-05,2025-04-09,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,21.0,26460.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,Х/Б сатин бежевый однотонный 4-061,4-061,1,1,0,2026-03-17,2026-03-17,2026-03-17,,134,91_180_WARM,Перемещение запасов 87 от 17.03.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1892.76,2026-07-29,YES,N
Склад Меркушина,"Х/Б сиреневый атласный, 4-030",4-030,1,1,0,2026-04-24,2026-04-24,2026-04-24,,96,91_180_WARM,Перемещение запасов 164 от 24.04.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,350.0,2026-07-29,YES,N
Склад Меркушина,"Х/Б цветы,  белый фон, 4А-079",,2,1,1,2025-03-12,2025-12-05,2025-03-12,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,15.0,21750.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Х/Б цветы, розовый фон, 4А-082",,2,1,1,2025-03-12,2025-12-05,2025-03-12,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,18.0,26100.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Х/Б черный в белый горох, 4А-005",,2,1,1,2026-06-05,2026-06-09,2026-06-05,2026-06-09,50,0_90_HOT,Списание запасов 96 от 09.06.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Х/Б черный, 4-032",4-032,3,1,2,2025-09-23,2026-06-09,2025-09-23,2026-06-09,50,0_90_HOT,Списание запасов 96 от 09.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,2475.0,2026-07-29,YES,N
Склад Меркушина,"Х/Б штапель, черный 4Ш-010",,1,1,0,2026-03-17,2026-03-17,2026-03-17,,134,91_180_WARM,Перемещение запасов 88 от 17.03.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1600.0,2026-07-29,YES,N
Склад Меркушина,Х/Бхлопок белый однотонный 4-055,4-055,4,3,1,2026-03-19,2026-05-26,2026-04-01,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1257.85,2026-07-29,YES,N
Склад Меркушина,"Хлопок белый, 4-054",4-054,1,1,0,2026-02-25,2026-02-25,2026-02-25,,154,91_180_WARM,Перемещение запасов 60 от 25.02.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,400.0,2026-07-29,YES,N
Склад Меркушина,"Хлопок белый, 4-057",4-057,4,1,3,2025-05-28,2026-05-26,2025-05-28,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,WH_ART,20.0,15000.0,B,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Хлопок голубой, 4-053",4-053,2,1,1,2025-03-12,2025-12-05,2025-03-12,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_ART,18.0,19252.8,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Хлопок желтый, 4-050",4-050,2,1,1,2025-03-17,2025-12-05,2025-03-17,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_ART,15.0,11250.0,B,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Хлопок молочный, 4-051",4-051,3,2,1,2025-03-17,2025-12-05,2025-09-23,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_ART,36.0,27000.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Хлопок розовый, 4-052",4-052,4,3,1,2025-03-12,2025-12-05,2025-09-23,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_ART,18.0,11001.6,B,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Хлопок серый с в/о пропиткой, 4-060",4-060,2,1,1,2026-03-17,2026-05-26,2026-03-17,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Хлопок черный, 4-058",4-058,4,1,3,2025-05-28,2026-05-26,2025-05-28,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,WH_ART,20.0,15000.0,B,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Чесуча искусственная, белый 1А-004",,1,1,0,2026-06-16,2026-06-16,2026-06-16,,43,0_90_HOT,Перемещение запасов 264 от 16.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,480.0,2026-07-29,YES,N
Склад Меркушина,"Чесуча искусственная, розовый 1А-005",,1,1,0,2026-06-16,2026-06-16,2026-06-16,,43,0_90_HOT,Перемещение запасов 264 от 16.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,1440.0,2026-07-29,YES,N
Склад Меркушина,"Чесуча искусственная, черный 1А-003",,1,1,0,2026-06-16,2026-06-16,2026-06-16,,43,0_90_HOT,Перемещение запасов 264 от 16.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,4320.0,2026-07-29,YES,N
Склад Меркушина,"Чесуча, синий (васильковый) 1-034",1-034,2,1,1,2025-09-03,2025-12-05,2025-09-03,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,NO_INV,0,0,,,REVIEW,,2026-07-29,YES,N
Склад Меркушина,"Чесуча, синий 1-028",1-028,2,1,1,2025-08-27,2025-12-08,2025-08-27,2025-12-08,233,181_365_COOL,Списание запасов 11 от 08.12.2025,NO_INV,0,0,,,REVIEW,,2026-07-29,YES,N
Склад Меркушина,"Шанель искусственная, черная с люрексом 8А-009",,2,1,1,2025-08-28,2025-12-05,2025-08-28,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,NO_INV,0,0,,,REVIEW,,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,2,1,1,2025-05-26,2025-12-05,2025-05-26,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,7.3,21170.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт деревья, феечки 17А-067",,5,3,2,2026-03-19,2026-05-26,2026-04-30,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт капли сине-голубые деград 17A-033       деграде голубые с синим",,1,1,0,2026-06-11,2026-06-11,2026-06-11,,48,0_90_HOT,Перемещение запасов 261 от 11.06.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,6820.0,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт микс крупный 17A-029",,4,1,3,2025-12-24,2026-05-26,2025-12-24,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт микс средний 17A-018",,2,1,1,2026-05-26,2026-06-23,2026-05-26,2026-06-23,36,0_90_HOT,Перемещение запасов 272 от 23.06.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт полоски серые 17A-055",,2,1,1,2025-05-26,2025-12-05,2025-05-26,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,2.0,5800.0,C,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Шелк белый, принт черный ""Y"" + балерины 17A-014",,2,1,1,2026-02-27,2026-05-26,2026-02-27,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк бирюзовый, принт микс крупный 17A-066",,2,1,1,2025-12-24,2026-05-26,2025-12-24,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,8192.8,2026-07-29,YES,N
Склад Меркушина,Шелк кайма белый-черный-белый 17A-043,,3,1,2,2025-12-24,2026-02-18,2025-12-24,2026-02-18,161,91_180_WARM,Перемещение запасов 51 от 18.02.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк розовый, принт деревья, феечки 17А-068",,3,2,1,2026-03-19,2026-04-30,2026-04-20,2026-04-30,90,0_90_HOT,Списание запасов 64 от 30.04.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк синий, принт грибы 17A-011",,4,1,3,2025-12-24,2026-05-26,2025-12-24,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк синий, принт мелкие девочки 17A-006",,3,1,2,2025-10-17,2026-05-28,2025-10-17,2026-05-28,62,0_90_HOT,Перемещение запасов 230 от 28.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,360.0,2026-07-29,YES,N
Склад Меркушина,"Шелк цветной, принт лошади  17А-069",,3,2,1,2026-03-19,2026-04-30,2026-04-29,2026-04-30,90,0_90_HOT,Списание запасов 64 от 30.04.2026,NO_INV,0,0,,,OK_ACTIVE,,2026-07-29,YES,N
Склад Меркушина,"Шелк черный, принт белый  горох 17A-007",,3,2,1,2025-03-12,2025-12-05,2025-04-03,2025-12-05,236,181_365_COOL,Списание запасов 10 от 05.12.2025,WH_NAME,50.9,91620.0,A,2026-05-31,AGING_WATCH,,2026-07-29,YES,N
Склад Меркушина,"Шелк черный, принт белый ""Y"" + балерины 17A-013",,3,2,1,2026-01-29,2026-05-26,2026-02-27,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,NO_INV,0,0,,,MOVE_WITHOUT_SNAPSHOT,3100.0,2026-07-29,YES,N
Склад Меркушина,"Шелк черный, принт белый хаотичные ""Y"" 17А-015",,6,4,2,2025-04-23,2026-05-26,2026-02-27,2026-05-26,64,0_90_HOT,Списание запасов 82 от 26.05.2026,WH_NAME,38.0,103205.91,A,2026-05-31,OK_ACTIVE,,2026-07-29,YES,N
