pc_line_id,source_person,source_year,client,product_name,article_raw,article_norm,fabric_note,cost_rub_indicative,source_file,source_file_id,so_t,hours
EMB-3817,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Вышивка объёмной глади чёрного цвета на 2х слоях флизелина, 2х слоях сетки и чёрном пуфе",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-3818,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Подготовка вышитой глади, расшивка материалом",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,36.0
EMB-3819,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Подготовка вышитой глади, расшивка материалом",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,44.0
EMB-3820,embroidery,2024-2026,Кулишова,платье,46-16,46-16,Вышивка элементов бусами и пайетками,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-3821,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Вышивка 1/2 полочки бисером, пайетками, бусами",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,20.0
EMB-3822,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Расшивка вышитых элементов. Пришивание подкладки к вышивке, пришивание вышивки к платью,обрезание сетки.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,54.0
EMB-3823,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Пайетки,бусы,бисер,сетка,пуф,нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3824,embroidery,2024-2026,ЦУМ горох,футболка,Т-3179А,Т-3179А,Вышивка гороха на флизелине и 2х слоях сетки белого цвета,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,20.5
EMB-3825,embroidery,2024-2026,ЦУМ горох,футболка,Т-3179А,Т-3179А,Чистка флизелина и обрезание ниток,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-3826,embroidery,2024-2026,ЦУМ горох,футболка,Т-3179А,Т-3179А,"Сетка, флизелин, нитки. 60 шт на накидку и футболку",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3834,embroidery,2024-2026,Баткаева,жакет,0-3274,0-3274,вышивка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3835,embroidery,2024-2026,Баткаева,жакет,0-3274,0-3274,"Вышивка для манжет (Бусин, бисер, стеклярус) 2 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,13.0
EMB-3836,embroidery,2024-2026,Баткаева,жакет,0-3274,0-3274,Пришивание вышивки к рукавам,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,10.0
EMB-3837,embroidery,2024-2026,Баткаева,жакет,0-3274,0-3274,"Бусы стеклянные, сетка, пуф, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3838,embroidery,2024-2026,Владимирова,жакет,0-3274,0-3274,вышивка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3839,embroidery,2024-2026,Владимирова,жакет,0-3274,0-3274,"Вышивка для манжет (Бусин, бисер, стеклярус) 2 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,13.0
EMB-3840,embroidery,2024-2026,Владимирова,жакет,0-3274,0-3274,Пришивание вышивки на манжеты,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3841,embroidery,2024-2026,Владимирова,жакет,0-3274,0-3274,Пришивание вышивки на манжеты,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-3842,embroidery,2024-2026,Владимирова,жакет,0-3274,0-3274,"Бусы стеклянные, сетка, пуф, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3843,embroidery,2024-2026,МД,пальто халат,Т-3102,Т-3102,Реставрация: пришивание страз на тесьме рукавов,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3844,embroidery,2024-2026,МД,"платье ""Золотой феникс""",43-34,43-34,"Реставрация: заштопывание дыр, декорирование пайетками и бисером",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.5
EMB-3847,embroidery,2024-2026,Якунина,платье,0-3273,0-3273,"Настрачивание кружева на полочку и спинка платья, вышивка декора",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,18.0
EMB-3848,embroidery,2024-2026,Якунина,платье,0-3273,0-3273,"Раскладывание кружева по рисунку, вырезание, накалывание на полочку/спинку",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.0
EMB-3849,embroidery,2024-2026,Якунина,платье,0-3273,0-3273,"Нитки, кружево (кружево не считаю)",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3851,embroidery,2024-2026,ЦУМ,куртка,Т-3001,Т-3001,"Перевод рисунка на пленку, расшивка цветов пайетками 8 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.5
EMB-3852,embroidery,2024-2026,ЦУМ,куртка,Т-3001,Т-3001,пайетки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3853,embroidery,2024-2026,Черник,блузон,0-1380,0-1380,"Расшивка веточек с листьями серебряными бисером, рубкой, стеклярусом, пайетками и стразами",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,60.0
EMB-3854,embroidery,2024-2026,Черник,блузон,0-1380,0-1380,"Вышивка тесьмы ""листочки"" аппликация на серой сетке светло серый шелк",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-3855,embroidery,2024-2026,Элисо,пальто,46-02,46-02,Вышивка элементов на чёрной двойной сетке 6 программ,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,30.0
EMB-3856,embroidery,2024-2026,Якунина,пуговицы,0-3206,0-3206,Изготовление желтых вязаных пуговиц 6 шт,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.0
EMB-3857,embroidery,2024-2026,Якунина,жакет(желт),0-3206,0-3206,Вышивка жёлтых квадратов на водорастворимом флизелине (70×50) и 2х слоях бежевой сетки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.0
EMB-3858,embroidery,2024-2026,Якунина,жакет(желт),0-3206,0-3206,"Вырезание, наколка, пришивание",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.0
EMB-3859,embroidery,2024-2026,Якунина,жакет (желт),0-3206,0-3206,"Сетка, водор-ый флизелин, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3862,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,Вышивка черных клевантов на 2х слоях флизелина (70×50) и 2х слоях чёрной сетки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.5
EMB-3863,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,"Вырезание клевантов, вырезание шубы",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3864,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,Вырезание клевантов,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3865,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,Вышивка рукавов материалом,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3866,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,Вышивка рукавов на ченом  шелковом бархате,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.0
EMB-3867,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,Чистка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3868,embroidery,2024-2026,Батурина,жакет на синтепоне,0-3231,0-3231,"Флизелин,пуф,сетка,нитки,бусы",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3869,embroidery,2024-2026,Шелудченко,блузон (кожа+бархат),0-3191А,0-3191А,Изготовление вышитых серединок,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,20.0
EMB-3870,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,"Стыковка вышивки по швам, настрачивание декора на серединки цветов",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.5
EMB-3871,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,Вырезка,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3872,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,Вышивка строчкой,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3873,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,Вырезание кожи,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-3874,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,Чистка флизелина и обрезание ниток,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3875,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,"Вышивка климатисов на 2х слоях флизелина, 1 слое сетки и на чёрной коже со стыковкой",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3876,embroidery,2024-2026,Шелудченко,блузон(кожа+бархат),0-3191,0-3191,нитки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3877,embroidery,2024-2026,Запас,жакет на синтепоне,0-3231,0-3231,"Клеванты, вышивка на 2х слоях флизелина и 2х слоях чёрной сетки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3878,embroidery,2024-2026,Ищеева,Платье,36-17,36-17,"Реставрация: пришивание отлетных элементов на рукав платья, заштопывание дырок",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3879,embroidery,2024-2026,Якунина,парка,0-3202,0-3202,"Вышивка на сером кашемире ""артишок"" доп. материал  140•100 см флизилина",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,18.0
EMB-3880,embroidery,2024-2026,Якунина,парка,0-3202,0-3202,"Флизелин, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3881,embroidery,2024-2026,Якунина,юбка,0-3233,0-3233,"Сколок, перевод рисунка, вышивка стразами (серебро)",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.5
