canonical_sku,name,class,priority,stock_qty_end,stock_im_qty,stock_tsum_qty,stock_b2b_qty,warehouses,sales_qty,sales_revenue_rub,sales_lines_n,sales_channels,im_sales_qty,im_sales_rev_rub,tsum_sales_qty,tsum_sales_rev_rub,b2b_sales_qty,sellthrough_proxy,align_flags,do_not_auto_accept,so_t
T-2871A,"Блуза женская, белая, из хлопка, с коротким рукавом и декором ""Бант""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,5.0,451152.64,7,TSUM,0.0,0.0,5.0,451152.64,0.0,0.8333,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2872,"Блуза женская, черная с принтом ""хаотичные Y"", из шелка",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,8.0,1290283.72,4,TSUM,0.0,0.0,8.0,1290283.72,0.0,0.8,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2873,"Брюки женские, черные с принтом ""хаотичные Y"", из шелка",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,8.0,900084.36,4,TSUM,0.0,0.0,8.0,900084.36,0.0,0.8,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2873C,"Брюки женские, бежевые с принтом ""голубые капли"", из шелка",STOCK_AND_SALES,LOW,3.0,3.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,300733.18,3,TSUM,0.0,0.0,3.0,300733.18,0.0,0.5,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2885,"Пальто-халат женское, розовое с принтом ""цветы"", из хлопка",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,1.0,175288.91,1,TSUM,0.0,0.0,1.0,175288.91,0.0,1.0,,YES,N
T-2892,"Жакет женский, черный с принтом ""белый горох"", из шелка",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,3.0,427239.0,3,TSUM,0.0,0.0,3.0,427239.0,0.0,1.0,,YES,N
T-2893,"Брюки женские, черные с принтом ""белый горох"", из шелка",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,3.0,336487.0,3,TSUM,0.0,0.0,3.0,336487.0,0.0,1.0,,YES,N
T-2909,"Брюки женские, розовые, из шелка",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,1.0,101850.0,3,TSUM,0.0,0.0,1.0,101850.0,0.0,1.0,,YES,N
T-2910,"Блуза-топ женский, розовый, из шелка, с декором ""сетка с камнями""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,4.0,446546.96,4,IM|TSUM,1.0,66675.0,3.0,379871.96,0.0,1.0,,YES,N
T-2911,"Пальто-халат женское, розовое, из сетки со стразами",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,533400.0,4,TSUM,0.0,0.0,4.0,533400.0,0.0,1.0,,YES,N
T-2921,"Шорты женские, черные, из шелка, с закруглением по боковому шву",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,5.0,226643.66,6,TSUM,0.0,0.0,5.0,226643.66,0.0,1.0,,YES,N
T-2923,"Блуза-топ женский, черный, из шелка, с декором ""сетка с камнями""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,3.0,395272.73,3,TSUM,0.0,0.0,3.0,395272.73,0.0,1.0,,YES,N
T-2924,"Пальто-халат женское, черное, из шифона",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,480516.03,3,TSUM,0.0,0.0,4.0,480516.03,0.0,1.0,,YES,N
T-2928,"Блуза женская, бежевая с принтом ""голубые капли"", из шелка, с камнями по планке",STOCK_AND_SALES,LOW,3.0,3.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,406983.27,3,TSUM,0.0,0.0,3.0,406983.27,0.0,0.5,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2933,"Блуза женская, черная, из шелка, с бантом и апликацией ""Цветок""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,5.0,552808.68,3,B2B|TSUM,0.0,0.0,3.0,424982.68,2.0,1.0,,YES,N
T-2936,"Жакет женский, черный, из шелк бархата, приталенного силуэта",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,454060.0,3,B2B|IM,1.0,242640.0,0.0,0.0,2.0,1.0,,YES,N
T-2937,"Брюки женские, черные, из шелк бархата",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,201644.0,3,B2B|IM,1.0,107730.0,0.0,0.0,2.0,1.0,,YES,N
T-2938,"Блуза женская, белая, с вышивкой гладью ""Цветы""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,5.0,490609.0,3,B2B|TSUM,0.0,0.0,3.0,380175.0,2.0,1.0,,YES,N
T-2939,"Юбка женская, черная, из шелка, макси, с бантом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,198262.0,2,B2B,0.0,0.0,0.0,0.0,4.0,1.0,,YES,N
T-2940,"Жакет женский,черный, из шелка, с вышивкой ""Ласточки"", с поясом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,7.0,1319598.05,6,B2B|TSUM,0.0,0.0,4.0,980469.05,3.0,1.0,,YES,N
T-2941,"Брюки женские, черные, из шелкового бархата, с белым кантом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,6.0,483046.18,5,B2B|TSUM,0.0,0.0,3.0,326524.18,3.0,1.0,,YES,N
T-2944,"Платье женское, черное, из стрейч бархата, с вышивками ""Птица"" и белыми манжетами",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,3.0,317130.0,1,B2B,0.0,0.0,0.0,0.0,3.0,1.0,,YES,N
T-2945,"Платье женское, черное, из дабл крепа, с вышивкой ""Птица""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,1009588.92,3,B2B|TSUM,0.0,0.0,2.0,727848.92,2.0,1.0,,YES,N
T-2947,"Жакет женский, черный, из хлопкового бархата, приталенного силуэта",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,5.0,367827.0,2,B2B,0.0,0.0,0.0,0.0,5.0,1.0,,YES,N
T-2948,"Юбка женская, бежевая, миди с апликацией ""Цветок""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,264348.0,2,B2B,0.0,0.0,0.0,0.0,4.0,1.0,,YES,N
T-2949,"Платье женское, черное, из хлопкового бархата, с вышивками ""Птица""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,3.0,821270.0,4,B2B|IM,2.0,680400.0,0.0,0.0,1.0,1.0,,YES,N
T-2956,"Платье женское, черное, из стрейч бархата с апликацией ""Цветы""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,631302.36,2,B2B|TSUM,0.0,0.0,2.0,459128.36,2.0,1.0,,YES,N
T-2960,"Юбка женская, черная  из стрейч-бархата, длина макси",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,5.0,482348.0,3,B2B|TSUM,0.0,0.0,3.0,378000.0,2.0,0.8333,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2963,"Платье женское, черное, из пайеточной ткани, с вышивкой ""Цветок""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,1.0,273010.0,1,TSUM,0.0,0.0,1.0,273010.0,0.0,1.0,,YES,N
T-2964,"Брюки женские, черные, из стрейч-бархата, расклешённые",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,8.0,622471.55,5,B2B|TSUM,0.0,0.0,5.0,465949.55,3.0,1.0,,YES,N
T-2966A,"Платье женское, черное, из стрейч-бархата, на одно плечо, с вышивкой ""Ласточка""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,3.0,653066.93,3,B2B|TSUM,0.0,0.0,2.0,531327.93,1.0,1.0,,YES,N
T-2967,"Платье женское, черное, из стрейч бархата, с объемными рукавами",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,882000.0,2,TSUM,0.0,0.0,2.0,882000.0,0.0,0.6667,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2973,"Блуза женская, белая, из хлопка, с вышивкой ""YC"" на кармане",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,7.0,448244.81,7,IM|TSUM,1.0,35000.0,6.0,413244.81,0.0,0.875,IM_ALIGNED,YES,N
T-2973A,"Блуза женская, розовая, из хлопка, с вышивкой ""YC"" на кармане",STOCK_AND_SALES,LOW,5.0,3.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,9.0,554093.59,11,IM|TSUM,3.0,170100.0,6.0,383993.59,0.0,0.6429,IM_ALIGNED,YES,N
T-2973B,"Блуза женская, голубая, из хлопка, с вышивкой ""YC"" на кармане",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,7.0,473688.24,5,IM|TSUM,1.0,64260.0,6.0,409428.24,0.0,0.875,,YES,N
T-2973C,"Блуза женская, черная, из хлопка, с вышивкой ""YC"" на кармане",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,60600.0,4,IM,2.0,60600.0,0.0,0.0,0.0,1.0,,YES,N
T-2974A,"Рубашка женская, белая, из хлопка, с декором принт ""цветы""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,8.0,1041067.66,3,TSUM,0.0,0.0,8.0,1041067.66,0.0,1.0,,YES,N
T-2984,"Дубленка женская, черная, из овчины, с аппликацией ""Y"" на рукаве",STOCK_AND_SALES,LOW,2.0,0.0,0.0,2.0,Склад оптовых продаж,2.0,831389.59,2,TSUM,0.0,0.0,2.0,831389.59,0.0,0.5,,YES,N
T-2985,"Юбка женская, розовая, из натурального шелка, с аппликацией ""Листья""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,10.0,1370420.0,8,TSUM,0.0,0.0,10.0,1370420.0,0.0,0.9091,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-2987,"Куртка женская, черная, из натуральной кожи, со съемным декором ""Бант""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,1.0,416070.0,1,TSUM,0.0,0.0,1.0,416070.0,0.0,1.0,,YES,N
T-2988,"Брюки-палаццо женские, черные, из шерсти",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,7.0,880579.63,8,IM|TSUM,2.0,194085.0,5.0,686494.63,0.0,0.7778,IM_ALIGNED,YES,N
T-2988A,"Брюки-палаццо женские, серые в полоску, из шерсти",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
T-3001,"Куртка женская, черная, из шелкового бархата, с вышитым декором ""Цветы""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,9.0,3330492.09,9,IM|TSUM,2.0,746065.0,7.0,2584427.09,0.0,0.9,IM_ALIGNED,YES,N
T-3014B,"Свитер женский, черный, из кашемира, с расшивкой камнями на рукавах",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,6.0,1229531.42,5,TSUM,0.0,0.0,6.0,1229531.42,0.0,1.0,,YES,N
T-3023,"Платье женское, черное, из шелкового бархата, с кружевом и аппликацией ""Цветы""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,1105861.48,2,TSUM,0.0,0.0,3.0,1105861.48,0.0,0.75,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-3049,"Куртка-бомбер женская, черная, из стрейч бархата, с вышивкой ""Мушка""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,4.0,558678.82,2,TSUM,0.0,0.0,4.0,558678.82,0.0,1.0,,YES,N
T-3062,"Блуза-топ женская, черная, из шелка, без рукавов",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,8.0,387999.88,7,IM|TSUM,1.0,45747.0,7.0,342252.88,0.0,1.0,,YES,N
T-3069A,"Блуза-топ женская, белая, из шелка, на тонких бретелях c вытачками",STOCK_NO_SALES,HIGH,3.0,3.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
T-3069B,"Блуза-топ женская, голубая, из шелка, на тонких бретелях с вытачками",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,8.0,355265.0,7,IM|TSUM,1.0,39984.0,7.0,315281.0,0.0,0.8,IM_ALIGNED,YES,N
T-3069C,"Блуза-топ женская, светло-голубая, из шелка, на тонких бретелях с вытачками",STOCK_NO_SALES,HIGH,9.0,9.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
T-3079,"Платье женское, черное, из стрейч бархата, длинное",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,4.0,1040080.0,3,IM|TSUM,1.0,260020.0,3.0,780060.0,0.0,1.0,,YES,N
T-3088,"Кейп-накидка женская, черная, из шелкового бархата, с завязкой на вортнике, длинная",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,2.0,554521.12,2,TSUM,0.0,0.0,2.0,554521.12,0.0,1.0,,YES,N
T-3090,"Кейп-накидка женская, черная, из тафты, с вышивкой и бахромой",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад оптовых продаж,2.0,1029035.74,2,TSUM,0.0,0.0,2.0,1029035.74,0.0,1.0,,YES,N
T-3091D,"Блуза-топ женская, черная, из бисерной ткани",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,194120.0,1,TSUM,0.0,0.0,2.0,194120.0,0.0,0.5,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-3092A,"Кейп-накидка женская, черная, из х/б бархата, с вышивкой ""Цветы"" и бахромой",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,7.0,1744894.8,6,IM|TSUM,1.0,221017.0,6.0,1523877.8,0.0,1.0,,YES,N
T-3092C,"Кейп-накидка женская, черная, из стрейч бархата, с вышивкой ""Цветы"" и бахромой",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,3.0,611018.0,6,IM,3.0,611018.0,0.0,0.0,0.0,0.75,IM_ALIGNED,YES,N
T-3102,"Пальто женское, темно-синее, из шелкового бархата, с декором ""Перья"" на рукавах",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
T-3108,"Брюки женские, белые, из хлопка, прямого кроя",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,101850.0,1,TSUM,0.0,0.0,1.0,101850.0,0.0,0.5,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-3109,"Жилет женский, голубой с принтом ""крупный микс"", из шифона",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
T-3109B,"Жилет женский, белый с принтом ""крупный микс"", из шифона",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,9.0,800977.26,4,TSUM,0.0,0.0,9.0,800977.26,0.0,0.9,IM_STOCK_SOLD_ELSEWHERE,YES,N
T-3110,"Брюки женские, голубые с принтом ""крупный микс"", из шелка",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
T-3110B,"Брюки женские, белые с принтом ""крупный микс"", из шелка",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,7.0,774100.19,5,TSUM,0.0,0.0,7.0,774100.19,0.0,0.875,IM_STOCK_SOLD_ELSEWHERE,YES,N
