stock_cost_id,article_raw,canonical_sku,warehouse,name,open_qty,open_cost_rub,in_qty,in_cost_rub,out_qty,out_cost_rub,unit_cost_rub,unit_cost_source,source_file_id,source_row_id
SC-c8c3be8e1c5ccf58,0-3059С,0-3059C,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из футера, с отделкой ""лампас""",,,1,6790,1,6790,6790.0,IN,FILE-099,r4981
SC-d0fecc6c87bd5c3c,0-3060,0-3060,Остатки ЦУМ (Основное подразделение),"Брюки женские, бежевые, из футера, с отделкой ""лампас""",,,7,33055,7,33055,4722.14,IN,FILE-099,r4983
SC-f587f2b5fffa2104,0-3060A,0-3060A,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из футера, с отделкой ""лампас""",,,1,6258,1,6258,6258.0,IN,FILE-099,r4985
SC-29d4ab1a7ea88f4c,0-3060B,0-3060B,Остатки ЦУМ (Основное подразделение),"Юбка женская, голубая, из футера, с отделкой ""лампас""",,,2,12516,2,12516,6258.0,IN,FILE-099,r4987
SC-c065a5456cc9ea83,0-3060C,0-3060C,Остатки ЦУМ (Основное подразделение),"Юбка женская, серая, из футера, с отделкой ""лампас""",,,1,6258,1,6258,6258.0,IN,FILE-099,r4989
SC-1e96d0ee893b4884,0-3061,0-3061,Остатки ЦУМ (Основное подразделение),"Юбка женская, бежевая, из футера, с отделкой ""лампас""",,,3,37435.14,3,37435.14,12478.38,IN,FILE-099,r4991
SC-34eda6263bc84485,0-3061A,0-3061A,Остатки ЦУМ (Основное подразделение),"Пальто-халат женское, черное, из стрейч бархата, с расшивкой пайетками на манжетах",,,2,37082,2,37082,18541.0,IN,FILE-099,r4993
SC-9ae6d48926c9a11a,0-3061B,0-3061B,Остатки ЦУМ (Основное подразделение),"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",,,1,18541,1,18541,18541.0,IN,FILE-099,r4995
SC-87ad39c87d39c327,0-3061C,0-3061C,Остатки ЦУМ (Основное подразделение),"Пальто-халат женское, синее, из стрейч бархата, с пайетками на манжетах",,,1,18541,1,18541,18541.0,IN,FILE-099,r4997
SC-6a87a71435079d2e,0-3061D,0-3061D,Остатки ЦУМ (Основное подразделение),"Пальто-халат женское, голубое, из стрейч бархата, с пайетками на манжетах",,,1,22241,1,22241,22241.0,IN,FILE-099,r4999
SC-fbcdd21d54bb6e4c,0-3062,0-3062,Остатки ЦУМ (Основное подразделение),"Пальто-халат бирюзовое, из стрейч бархата, с пайетками на манжетах",,,1,7740,1,7740,7740.0,IN,FILE-099,r5001
SC-5496fda28ce80d84,0-3062A,0-3062A,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская, черная с принтом ""многоцветные капли"", из шелка",,,1,7740,1,7740,7740.0,IN,FILE-099,r5003
SC-d30b9d26ff2130e6,0-3062B,0-3062B,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская, бежевая, из шелка, на тонких бретелях",,,1,7740,1,7740,7740.0,IN,FILE-099,r5005
SC-c1686aebe16c1961,0-3062C,0-3062C,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская, черная с принтом ""синие капли"", из шелка",,,1,7740,1,7740,7740.0,IN,FILE-099,r5007
SC-d1a6f23e9918d603,0-3062C/1,0-3062C,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская,черная ,с принтом ""синие капли"", из шелка",,,1,8527,1,8527,8527.0,IN,FILE-099,r5009
SC-46fbf8a4184cbb15,0-3063,0-3063,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская, голубая, с принтом ""синие капли"", из шелка",,,14,70302,13,65683,5021.57,IN,FILE-099,r5011
SC-50e35226dc7d63df,0-3063A,0-3063A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из стрейч бархата, на широкой резинке",,,2,10384,2,10384,5192.0,IN,FILE-099,r5013
SC-44f29a7777186f49,0-3063B,0-3063B,Остатки ЦУМ (Основное подразделение),"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",,,2,10165,2,10165,5082.5,IN,FILE-099,r5015
SC-119df0f8fdd7f816,0-3063C,0-3063C,Остатки ЦУМ (Основное подразделение),"Брюки женские, синие, из стрейч бархата, на широкой резинке",,,1,5192,1,5192,5192.0,IN,FILE-099,r5017
SC-8ae98e035653beaa,0-3064,0-3064,Остатки ЦУМ (Основное подразделение),"Брюки женские, голубые, из стрейч бархата, на широкой резинке",,,1,11796,1,11796,11796.0,IN,FILE-099,r5019
SC-f13ba50f97607a10,0-3064A,0-3064A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шелка, на тонких бретелях",,,3,32641,3,32641,10880.33,IN,FILE-099,r5021
SC-1855e147d411db42,0-3064B,0-3064B,Остатки ЦУМ (Основное подразделение),"Платье женское, бежевое, из шелка, на тонких бретелях",,,2,33347,2,33347,16673.5,IN,FILE-099,r5023
SC-8addc0e1842b6b31,0-3064C,0-3064C,Остатки ЦУМ (Основное подразделение),"Платье женское, синее, из шелка, на тонких бретелях",,,1,11796,1,11796,11796.0,IN,FILE-099,r5025
SC-72dafbd60573200b,0-3064D,0-3064D,Остатки ЦУМ (Основное подразделение),"Платье женское, голубое, из шелка, на тонких бретелях",,,1,21551,1,21551,21551.0,IN,FILE-099,r5027
SC-c0c9a6d2817b75b5,0-3064E,0-3064E,Остатки ЦУМ (Основное подразделение),"Платье женское, серое, из шелка, на тонких бретелях",,,1,21551,1,21551,21551.0,IN,FILE-099,r5029
SC-d3bf3d6d8dcef9ed,0-3065,0-3065,Остатки ЦУМ (Основное подразделение),"Платье женское, фуксия, из шелка, на тонких бретелях",,,2,17975,2,17975,8987.5,IN,FILE-099,r5031
SC-80fadd1e62c8d51d,0-3065A,0-3065A,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из искусственного крепа, с декором ""Бант""",,,2,18954,2,18954,9477.0,IN,FILE-099,r5033
SC-c4ad505bbeca9b71,0-3065B,0-3065B,Остатки ЦУМ (Основное подразделение),"Блуза женская, бежевая, из искусственного крепа, с декором ""Бант""",,,1,9477,1,9477,9477.0,IN,FILE-099,r5035
SC-7a8a3a3f15c480f2,0-3066,0-3066,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из искутвенного крепа, с декором ""Бант""",,,2,10225,2,10225,5112.5,IN,FILE-099,r5037
SC-da960a8db9f0eb98,0-3066B,0-3066B,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из искусственного крепа",,,1,5659,1,5659,5659.0,IN,FILE-099,r5039
SC-d9f782827de74843,0-3066А,0-3066A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из искусственного крепа",,,2,11318,2,11318,5659.0,IN,FILE-099,r5041
SC-60f598e796527503,0-3067,0-3067,Остатки ЦУМ (Основное подразделение),"Брюки женские, бежевые, из искусственного крепа",,,2,17358,2,17358,8679.0,IN,FILE-099,r5043
SC-19e920eef62b801e,0-3067A,0-3067A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из стрейч бархата, с отделкой белым кантом и поясом",,,2,21577,2,21577,10788.5,IN,FILE-099,r5045
SC-be2c61e22b89d35f,0-3067B,0-3067B,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из стрейч бархата, с отделкой белым кантом и поясом",,,3,32326,3,32326,10775.33,IN,FILE-099,r5047
SC-76c719bd150d62d2,0-3068,0-3068,Остатки ЦУМ (Основное подразделение),"Блуза женская, бирюзовая, из стрейч бархата, с отделкой белым кантом и поясом",,,4,25083.82,4,25083.82,6270.95,IN,FILE-099,r5049
SC-8a4da5883e28b9d9,0-3068A,0-3068A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из стрейч бархата, с отделкой белым кантом по низу",,,2,19219,2,19219,9609.5,IN,FILE-099,r5051
SC-5a6ff269713f25b3,0-3068B,0-3068B,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из стрейч бархата, с отделкой белым кантом по низу",,,3,19147,3,19147,6382.33,IN,FILE-099,r5053
SC-523b633a39f534f6,0-3069,0-3069,Остатки ЦУМ (Основное подразделение),"Брюки женские, бирюзовые, из стрейч бархата, с отделкой белым кантом по низу",,,1,6876,1,6876,6876.0,IN,FILE-099,r5055
SC-4f5d8ce946a1e9ff,0-3069A,0-3069A,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская, черная, из шелка, на тонких бретелях",,,1,6876,1,6876,6876.0,IN,FILE-099,r5057
SC-ae425fd3d02d9e10,0-3070,0-3070,Остатки ЦУМ (Основное подразделение),"Блуза-топ женская, белая, из шелка, на тонких бретелях",,,1,18006,1,18006,18006.0,IN,FILE-099,r5059
SC-90f58ea86c41a3d8,0-3070A,0-3070A,Остатки ЦУМ (Основное подразделение),"Блуза женская, бежевая, из крепа, декорирована жемчужными бусами и черным бантом",,,1,18006,1,18006,18006.0,IN,FILE-099,r5061
SC-939671b0faa935ab,0-3070B,0-3070B,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из крепа, декорирована жемчужными бусами и черным бантом",,,1,18006,1,18006,18006.0,IN,FILE-099,r5063
