material_movement_id,material_id,name,article_hint,qty,amount_rub,unit_cost_rub,snapshot_date,warehouse,movement_type,source_file_id,source_row_id
MAT-63d2a29fc40d679a,MAT-63d2a29fc40d679a,Синтетическая ткань черный- атлас плотный 20-028,20-028,3.2,2999.89,937.47,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1221
MAT-bb5ef6a1099e4b0a,MAT-bb5ef6a1099e4b0a,"Синтетическая ткань, черный армани 20-016",20-016,3.8,1123.88,295.76,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1222
MAT-463a7b0d8371d178,MAT-463a7b0d8371d178,"Тафта авторская, цветок-купон 2A-002",,21.9,78840.0,3600.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1223
MAT-fb7d1fdc62314459,MAT-fb7d1fdc62314459,Тафта искусственная черная 2-И-003,,7.0,3561.6,508.8,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1224
MAT-daf7f6852081a48f,MAT-daf7f6852081a48f,"Тафта, зеленый 2-013",2-013,20.0,44000.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1225
MAT-18b1bbca2b6889cc,MAT-18b1bbca2b6889cc,"Тафта, черный 2-001",2-001,42.8,94160.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1226
MAT-b36127bd67fa9170,MAT-b36127bd67fa9170,"Трикотаж, бежевый ""кожа ангела"" 23-012",23-012,5.0,6000.0,1200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1227
MAT-9a42ea70c1044895,MAT-9a42ea70c1044895,"Трикотаж, молочный ""кожа ангела"" 23-013",23-013,5.0,6000.0,1200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1228
MAT-29894f260a8d327c,MAT-29894f260a8d327c,"Х/Б батист ""гжель"" капли 4А-023",,3.0,3000.0,1000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1229
MAT-33d47435abed8e34,MAT-33d47435abed8e34,Х/Б батист микс крупный синий 4А-041,,3.7,3700.0,1000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1230
MAT-a604ea8ba2df9cb3,MAT-a604ea8ba2df9cb3,"Х/Б батист полоска бел/синяя/белая 1,2/2/1,2 4А-048",,0.15,150.0,1000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1231
MAT-fda4420044c6ce6b,MAT-fda4420044c6ce6b,"Х/Б горошек крупный, розовый фон, 4А-093",,3.9,4719.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1232
MAT-0dacdc48d817d9d2,MAT-0dacdc48d817d9d2,"Х/Б горошек, белый фон, 4А-088",,2.5,3025.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1233
MAT-eccee20d54739bac,MAT-eccee20d54739bac,"Х/Б горошек, голубой фон, 4А-090",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1234
MAT-eb9400bc7c75dbdf,MAT-eb9400bc7c75dbdf,"Х/Б горошек, розовый фон, 4А-089",,4.7,5687.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1235
MAT-1b1874b66e2a8ec9,MAT-1b1874b66e2a8ec9,"Х/Б горошек, черный фон, 4А-087",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1236
MAT-77ed56a19418dcd5,MAT-77ed56a19418dcd5,"Х/Б кайма,бело-зеленая, 4А-102",,10.0,672.2,67.22,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1237
MAT-eb4034f865c30901,MAT-eb4034f865c30901,"Х/Б кайма,бело-розовая, 4А-104",,7.75,520.96,67.22,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1238
MAT-ceb5a2dce48163bc,MAT-ceb5a2dce48163bc,"Х/Б овощи, голубой фон, 4А-094",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1239
MAT-eff099a171a8513c,MAT-eff099a171a8513c,"Х/Б папайя, бирюзовый фон, 4А-096",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1240
MAT-03fc1c1cca3152d8,MAT-03fc1c1cca3152d8,"Х/Б папайя, светло-голубой фон, 4А-097",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1241
MAT-b8a6e82fd1fea6b4,MAT-b8a6e82fd1fea6b4,"Х/Б папайя, черный фон, 4А-095",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1242
MAT-04562b21af83ea06,MAT-04562b21af83ea06,"Х/Б перцы белый фон, 4А-091",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1243
MAT-5c936baa3c13d782,MAT-5c936baa3c13d782,"Х/Б перцы черный фон, 4А-092",,0.4,484.0,1210.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1244
MAT-131ee7fe75340182,MAT-131ee7fe75340182,Х/Б Хлопок грибочки белые 4А-059,,73.4,106430.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1245
MAT-ad695bb9e8dbea49,MAT-ad695bb9e8dbea49,Х/Б Хлопок грибочки синие 4А-061,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1246
MAT-6d96a1e3adc51e5c,MAT-6d96a1e3adc51e5c,Х/Б Хлопок грибочки черные 4А-060,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1247
MAT-e6c10ecbf9612e93,MAT-e6c10ecbf9612e93,Х/Б Хлопок девочки Y белый 4А-055,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1248
MAT-ee925b308d64f1e0,MAT-ee925b308d64f1e0,Х/Б Хлопок девочки Y розовый 4А-058,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1249
MAT-6fc3ea7e2d1386da,MAT-6fc3ea7e2d1386da,Х/Б Хлопок девочки Y синий 4А-057,,3.2,4640.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1250
MAT-9abee54ce8d45331,MAT-9abee54ce8d45331,Х/Б Хлопок девочки Y черный 4А-056,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1251
MAT-cb7216726b702893,MAT-cb7216726b702893,Х/Б Хлопок микс средний белый 4А-063,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1252
MAT-ccdef0796ca2d5cc,MAT-ccdef0796ca2d5cc,Х/Б Хлопок микс средний голубой 4А-065,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1253
MAT-08ec29b7f2569621,MAT-08ec29b7f2569621,Х/Б Хлопок микс средний красный 4А-067,,4.54,6583.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1254
MAT-6b772a5fa710cf9e,MAT-6b772a5fa710cf9e,Х/Б Хлопок микс средний розовый 4А-068,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1255
MAT-c97bbfa9035d6d2c,MAT-c97bbfa9035d6d2c,Х/Б Хлопок микс средний черный 4А-064,,1.5,2175.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1256
MAT-ffc99f80dc800c6b,MAT-ffc99f80dc800c6b,"Х/Б цветы,  белый фон, 4А-079",,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1257
MAT-3f6ef77fdd9aee43,MAT-3f6ef77fdd9aee43,"Х/Б цветы, голубой фон, 4А-080",,7.9,11455.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1258
MAT-04453d5758cbd096,MAT-04453d5758cbd096,"Х/Б цветы, желтый фон, 4А-081",,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1259
MAT-b7f73f93190de73e,MAT-b7f73f93190de73e,"Х/Б цветы, розовый фон, 4А-082",,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1260
MAT-024d926aebd821b5,MAT-024d926aebd821b5,"Х/Б штапель, белый 4Ш-001",,2.7,1080.0,400.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1261
MAT-8886a925957d09a1,MAT-8886a925957d09a1,"Х/Б штапель, розовый 4Ш-004",,2.1,840.0,400.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1262
MAT-55ee56a9c1826812,MAT-55ee56a9c1826812,"Х/Б, бежевый 4-015",4-015,1.7,595.0,350.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1263
MAT-278fa001d35007fc,MAT-278fa001d35007fc,Хлопок грибочки розовые 4А-062,,0.4,580.0,1450.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1264
MAT-153839a87861d889,MAT-153839a87861d889,"Чесуча искусственная, черный 1А-003",,0.6,450.0,750.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1265
MAT-f754b74d721924ed,MAT-f754b74d721924ed,"Чесуча, бежевый 1-011",1-011,4.5,9900.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1266
MAT-fb8f538c363d20f4,MAT-fb8f538c363d20f4,"Чесуча, бордовый 1-008",1-008,9.0,19800.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1267
MAT-414fc29334a65a1d,MAT-414fc29334a65a1d,"Чесуча, красный 1-029",1-029,11.75,25850.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1268
MAT-253b405605e3fe5b,MAT-253b405605e3fe5b,"Чесуча, светло-серый (жемчужный) 1-037",1-037,3.6,7920.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1269
MAT-504e9b3687269655,MAT-504e9b3687269655,"Чесуча, синий 1-019",1-019,1.1,2420.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1270
MAT-2071de33078e06bd,MAT-2071de33078e06bd,"Чесуча, темно-фиолетовый 1-016",1-016,4.3,9460.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1271
MAT-a184dc28710a5be5,MAT-a184dc28710a5be5,"Чесуча, фуксия 1-032",1-032,9.1,20020.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1272
MAT-262e0d77be31d2ea,MAT-262e0d77be31d2ea,"Чесуча, черная 1-038",1-038,12.0,32640.0,2720.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1273
MAT-4a6a0015128b2d9a,MAT-4a6a0015128b2d9a,"Шелк белый, принт капли сине-голубые деград 17A-033       деграде голубые с синим",,3.0,9300.0,3100.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1274
MAT-e80619dd3bb4d651,MAT-e80619dd3bb4d651,"Шелк белый, принт микс крупный 17A-029",,5.0,14500.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1275
MAT-fe687439b81384d3,MAT-fe687439b81384d3,"Шелк белый, принт перчики, 17А-060",,43.1,211329.89,4903.25,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1276
MAT-c52de874b66107e7,MAT-c52de874b66107e7,"Шелк белый, принт полоски серые 17A-055",,2.5,7250.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1277
MAT-5a9b2ead4e37d24b,MAT-5a9b2ead4e37d24b,"Шелк белый, принт серый хаотичные ""Y"" 17A-016",,2.8,8120.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1278
MAT-c033928f170b4501,MAT-c033928f170b4501,"Шелк белый, принт черный ""Y"" + балерины 17A-014",,2.3,6670.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1279
MAT-d1a0dfc4f5d93b01,MAT-d1a0dfc4f5d93b01,"Шелк зеленый, принт микс средний 17A-025",,6.7,19430.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1280
MAT-3103b5eff0dd2b28,MAT-3103b5eff0dd2b28,"Шелк красный, принт микс средний 17A-023",,1.9,5510.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1281
MAT-53451d3425508335,MAT-53451d3425508335,"Шелк розовый, принт микс крупный 17A-028",,2.4,6960.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1282
MAT-b2e21494b8901df1,MAT-b2e21494b8901df1,"Шелк синий, принт микс средний 17A-020",,7.0,21700.0,3100.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1283
MAT-eae8911aab9a8cce,MAT-eae8911aab9a8cce,"Шелк фуксия, принт цветок 17A-048",,2.4,6960.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1284
MAT-0e5bd0c917b8df90,MAT-0e5bd0c917b8df90,"Шелк черный, принт грибы 17A-010",,1.2,3480.0,2900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1285
MAT-7b5776e8dfaa593a,MAT-7b5776e8dfaa593a,"Шелк, белый 16-001",16-001,74.9,124124.86,1657.21,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1286
MAT-3b5045cb5ee74a00,MAT-3b5045cb5ee74a00,"Шелк, белый 16-042",16-042,20.0,93000.0,4650.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1287
MAT-dc01d8061492d24e,MAT-dc01d8061492d24e,"Шелк, бирюзовый 16-041",16-041,2.2,3520.0,1600.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1288
MAT-5a5738f28cfb3421,MAT-5a5738f28cfb3421,"Шелк, голубой 16-018",16-018,5.2,7800.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1289
MAT-5eccff180bd8ffab,MAT-5eccff180bd8ffab,"Шелк, желтый 16-029",16-029,4.8,7200.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1290
MAT-fc13e4697f836939,MAT-fc13e4697f836939,"Шелк, желтый 16-030",16-030,3.0,4500.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1291
MAT-6464157daf7e1778,MAT-6464157daf7e1778,"Шелк, зеленый 16-033",16-033,4.0,6000.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1292
MAT-3011adcf4bb6d6f1,MAT-3011adcf4bb6d6f1,"Шелк, зеленый 16-035",16-035,5.95,8879.21,1492.3,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1293
MAT-35dbce4ca9dea719,MAT-35dbce4ca9dea719,"Шелк, красный 16-037",16-037,9.4,14100.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1294
MAT-3d1c0d69be352946,MAT-3d1c0d69be352946,"Шелк, красный, без стрейча 16-040",16-040,3.0,4500.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1295
MAT-45b31c49424439fc,MAT-45b31c49424439fc,"Шелк, мятный 16-016",16-016,28.0,42000.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1296
MAT-74d0ef8f9efbfd8c,MAT-74d0ef8f9efbfd8c,"Шелк, принт овощи, 17А-062",,15.0,69750.0,4650.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1297
MAT-04461b7329b3e05b,MAT-04461b7329b3e05b,"Шелк, розовый 16-023",16-023,4.3,6365.36,1480.32,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1298
MAT-ede795d470216cb6,MAT-ede795d470216cb6,"Шелк, светло-серый 16-003",16-003,0.8,1600.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1299
MAT-9f401f53c844b6b6,MAT-9f401f53c844b6b6,"Шелк, светло-серый 16-004",16-004,7.0,14000.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1300
MAT-85e937fce96c3ee8,MAT-85e937fce96c3ee8,"Шелк, серый 16-005",16-005,1.8,2700.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1301
MAT-7903fbd87f27d12f,MAT-7903fbd87f27d12f,"Шелк, серый 16-006",16-006,3.1,4650.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1302
MAT-e73f7d45ddbc29e3,MAT-e73f7d45ddbc29e3,"Шелк, синий 16-020",16-020,4.5,9900.0,2200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1303
MAT-49b180f401a6269a,MAT-49b180f401a6269a,"Шелк, синий 16-039",16-039,48.9,73350.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1304
MAT-11bf787212d75c91,MAT-11bf787212d75c91,"Шелк, телесный 16-010",16-010,7.3,10950.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1305
MAT-b1d72a302856b707,MAT-b1d72a302856b707,"Шелк, темно-синий 16-021",16-021,22.3,35680.0,1600.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1306
MAT-1819d73dd50af24d,MAT-1819d73dd50af24d,"Шелк, темно-телесный 16-012",16-012,0.45,675.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1307
MAT-9abdc37089300cc3,MAT-9abdc37089300cc3,"Шелк, фиолетовый 16-036",16-036,17.05,25575.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1308
MAT-8120246f27d61ce4,MAT-8120246f27d61ce4,"Шелк, фуксия 16-024",16-024,4.55,6825.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1309
MAT-09c7ecd62b727a88,MAT-09c7ecd62b727a88,"Шелк, фуксия 16-026",16-026,18.55,27825.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1310
MAT-6ed2dca42737533d,MAT-6ed2dca42737533d,"Шелк, черный 16-038",16-038,58.7,86935.79,1481.02,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1311
MAT-b8dd3a1eec49b149,MAT-b8dd3a1eec49b149,"Шелк, черный без стрейча 16-046",16-046,38.45,76900.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1312
MAT-e6c1d4eed57e23fa,MAT-e6c1d4eed57e23fa,"Шелк, черный с принтом ""белая Y"" 17А-008",,6.4,12800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1313
MAT-0fa6fc8f562e1190,MAT-0fa6fc8f562e1190,"Шелк, ярко-зеленый 16-034",16-034,21.0,31500.0,1500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1314
MAT-7b2a317c99053959,MAT-7b2a317c99053959,"Шерсть пальтовая, графит 9-004",9-004,1.7,5100.0,3000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1315
MAT-9d8d90e158ec2538,MAT-9d8d90e158ec2538,"Шерсть-версаче, черный 8-055",8-055,1.3,3250.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1316
MAT-b5c2b698171c4678,MAT-b5c2b698171c4678,"Шерсть-кучерелли, розовый 8-053",8-053,2.0,5000.0,2500.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1317
MAT-20e6852d6b9110b8,MAT-20e6852d6b9110b8,"Шерсть-кучерелли, черный 8-056",8-056,11.3,36160.0,3200.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1318
MAT-4664c1fbb0df07cb,MAT-4664c1fbb0df07cb,"Шерсть, серо-бежевый 8-042",8-042,3.4,6800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1319
MAT-77825266d221a7c6,MAT-77825266d221a7c6,Шифон белый 18-015,18-015,36.0,32400.0,900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1320
MAT-69a864ce3b1122aa,MAT-69a864ce3b1122aa,"Шифон белый, принт гжель 19-026",19-026,3.4,6800.0,2000.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1321
MAT-b573d51417957117,MAT-b573d51417957117,"Шифон белый, принт гжель купоны 19A-011",,0.7,1610.0,2300.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1322
MAT-be81ed6dfe71ae65,MAT-be81ed6dfe71ae65,"Шифон белый, принт крупный микс 19A-003",,5.4,12420.0,2300.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1323
MAT-a9c56e73d376941c,MAT-a9c56e73d376941c,Шифон голубой 18-017,18-017,30.2,27180.0,900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1324
MAT-1c08da40c17f5cfb,MAT-1c08da40c17f5cfb,Шифон зеленый 18-024,18-024,5.0,4500.0,900.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1325
MAT-908514bd58ff37bd,MAT-908514bd58ff37bd,"Шифон зеленый, принт крупный микс 19A-010",,5.0,11500.0,2300.0,2026-05-31,Основной склад,STOCK_SNAPSHOT,FILE-053,r1326
