stock_wh_id,article_raw,canonical_sku,name,warehouse,qty_begin,qty_in,qty_out,qty_end,source_file_id,source_row_id
SW-01b0d8973b01da1e,T-3079,T-3079,"Платье женское, черное, из стрейч бархата, длинное",Склад оптовых продаж (Основное подразделение),,4.0,4.0,,FILE-098,r7251
SW-563b1a73785f6e73,T-3086,T-3086,"Кейп-накидка женская, черная, из шелкового бархата, с вышивкой ""Цветы""",Склад оптовых продаж (Основное подразделение),,3.0,3.0,,FILE-098,r7257
SW-7577334102b5479d,T-3088,T-3088,"Кейп-накидка женская, черная, из шелкового бархата, с завязкой на вортнике, длинная",Склад оптовых продаж (Основное подразделение),,4.0,4.0,,FILE-098,r7260
SW-de21098543685223,T-3090,T-3090,"Кейп-накидка женская, черная, из тафты, с вышивкой и бахромой",Склад оптовых продаж (Основное подразделение),,4.0,4.0,,FILE-098,r7263
SW-4ad4a7b9d709c811,T-3091D,T-3091D,"Блуза-топ женская, черная, из бисерной ткани",Склад ИМ (Основное подразделение),,2.0,,2.0,FILE-098,r7266
SW-4c537c3c3e294c16,T-3091D,T-3091D,"Блуза-топ женская, черная, из бисерной ткани",Склад оптовых продаж (Основное подразделение),,8.0,8.0,,FILE-098,r7266
SW-75a4720ef30629af,T-3092A,T-3092A,"Кейп-накидка женская, черная, из х/б бархата, с вышивкой ""Цветы"" и бахромой",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r7271
SW-70e8697f1a3ae533,T-3092A,T-3092A,"Кейп-накидка женская, черная, из х/б бархата, с вышивкой ""Цветы"" и бахромой",Склад оптовых продаж (Основное подразделение),,8.0,8.0,,FILE-098,r7271
SW-96f5a412c06da4f5,T-3092B,T-3092B,"Кейп-накидка женская, голубая, из стрейч бархата, с вышивкой ""Цветы"" и бахромой",Склад оптовых продаж (Основное подразделение),,8.0,8.0,,FILE-098,r7277
SW-e8dad0878ef172a2,T-3092C,T-3092C,"Кейп-накидка женская, черная, из стрейч бархата, с вышивкой ""Цветы"" и бахромой",Склад ИМ (Основное подразделение),,4.0,3.0,1.0,FILE-098,r7281
SW-e8e95871a3052f73,T-3092C,T-3092C,"Кейп-накидка женская, черная, из стрейч бархата, с вышивкой ""Цветы"" и бахромой",Склад оптовых продаж (Основное подразделение),,4.0,4.0,,FILE-098,r7281
SW-cbd2c7b27b7e5615,T-3102,T-3102,"Пальто женское, темно-синее, из шелкового бархата, с декором ""Перья"" на рукавах",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7289
SW-66444f5c833b5c4d,T-3102,T-3102,"Пальто женское, темно-синее, из шелкового бархата, с декором ""Перья"" на рукавах",Склад оптовых продаж (Основное подразделение),,3.0,3.0,,FILE-098,r7289
SW-cf16a5fe1c6c7bb9,T-3108,T-3108,"Брюки женские, белые, из хлопка, прямого кроя",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7294
SW-a9f8d418e1db0eca,T-3108,T-3108,"Брюки женские, белые, из хлопка, прямого кроя",Склад оптовых продаж (Основное подразделение),,8.0,8.0,,FILE-098,r7294
SW-d7b88e10cf8a5d00,T-3109,T-3109,"Жилет женский, голубой с принтом ""крупный микс"", из шифона",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7300
SW-04a7624e3959503f,T-3109,T-3109,"Жилет женский, голубой с принтом ""крупный микс"", из шифона",Склад оптовых продаж (Основное подразделение),,9.0,9.0,,FILE-098,r7300
SW-f82fe860d4b1982b,T-3109B,T-3109B,"Жилет женский, белый с принтом ""крупный микс"", из шифона",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7305
SW-402975562b6cd4ed,T-3109B,T-3109B,"Жилет женский, белый с принтом ""крупный микс"", из шифона",Склад оптовых продаж (Основное подразделение),,9.0,9.0,,FILE-098,r7305
SW-ba0f254a6ad3c8cb,T-3110,T-3110,"Брюки женские, голубые с принтом ""крупный микс"", из шелка",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7310
SW-6431805edcfdbfe3,T-3110,T-3110,"Брюки женские, голубые с принтом ""крупный микс"", из шелка",Склад оптовых продаж (Основное подразделение),,9.0,9.0,,FILE-098,r7310
SW-2fd65a14d20fadfd,T-3110B,T-3110B,"Брюки женские, белые с принтом ""крупный микс"", из шелка",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7315
SW-4509d70436986571,T-3110B,T-3110B,"Брюки женские, белые с принтом ""крупный микс"", из шелка",Склад оптовых продаж (Основное подразделение),,9.0,9.0,,FILE-098,r7315
SW-0fbd9928c3493cc2,T-3118A,T-3118A,"Платье-кафтан, женское, синее с принтом ""белые Y, грибы"", из шелка, декорировано брошью ""Попугай""",Склад оптовых продаж (Основное подразделение),,4.0,4.0,,FILE-098,r7320
SW-2ad6c937f3527df3,T-3120A,T-3120A,"Платье женское, синее с принтом "" маленькие девочки"", из шелка, длина миди",Склад ИМ (Основное подразделение),,2.0,,2.0,FILE-098,r7323
SW-764223c8748c4618,T-3120A,T-3120A,"Платье женское, синее с принтом "" маленькие девочки"", из шелка, длина миди",Склад оптовых продаж (Основное подразделение),,10.0,8.0,2.0,FILE-098,r7323
SW-b8ce9ce0755878a8,T-3122,T-3122,"Блуза женская, синяя с принтом ""маленькие девочки"", из шелка, с декором ""Попугай""",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7331
SW-762e4762fafb3796,T-3122,T-3122,"Блуза женская, синяя с принтом ""маленькие девочки"", из шелка, с декором ""Попугай""",Склад оптовых продаж (Основное подразделение),,7.0,7.0,,FILE-098,r7331
SW-ec40d19faf2f7360,T-3133A,T-3133A,"Платье женское, черное с принтом ""зеленый горох"", из батиста, длина мини",Склад ИМ (Основное подразделение),,1.0,,1.0,FILE-098,r7336
SW-34b232be2b7639c8,T-3133A,T-3133A,"Платье женское, черное с принтом ""зеленый горох"", из батиста, длина мини",Склад оптовых продаж (Основное подразделение),,8.0,8.0,,FILE-098,r7336
SW-42fc09976ae09868,T-3133C,T-3133C,"Платье женское, голубое с принтом ""белый горох"", из батиста, длина мини",Склад оптовых продаж (Основное подразделение),,6.0,6.0,,FILE-098,r7340
